@SampleID: 17
@Version: 0.9.1
@Ranks:superkingdom|phylum|class|order|family|genus|species|strain
@@TAXID	RANK	TAXPATH	TAXPATHSN	PERCENTAGE	_CAMI_GENOMEID

2	superkingdom	2	Bacteria	100.0
1348662	strain	2|201174|1760|85007|1653|1716|42817|1348662	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium argentoratense	0.0	OTU_97.1245.0
1121335.0	strain	2|1239|186801|186802|541000|1508657|1510|1121335.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Ruminiclostridium|[Clostridium] stercorarium|[Clostridium] stercorarium subsp. stercorarium DSM 8532 (genome 0)	0.0	OTU_97.13662.0
1121335.1	strain	2|1239|186801|186802|541000|1508657|1510|1121335.1	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Ruminiclostridium|[Clostridium] stercorarium|[Clostridium] stercorarium subsp. stercorarium DSM 8532 (genome 1)	0.0030959752322	OTU_97.34648.0
1121336	strain	2|1239|186801|186802|541000|1508657|1510|1121336	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Ruminiclostridium|[Clostridium] stercorarium	0.0	OTU_97.42951.0
76857.0	strain	2|32066|203490|203491|203492|848|851|76857.0	Bacteria|Fusobacteria|Fusobacteriia|Fusobacteriales|Fusobacteriaceae|Fusobacterium|Fusobacterium nucleatum|Fusobacterium nucleatum subsp. polymorphum (genome 0)	0.0	OTU_97.3362.0
76857.1	strain	2|32066|203490|203491|203492|848|851|76857.1	Bacteria|Fusobacteria|Fusobacteriia|Fusobacteriales|Fusobacteriaceae|Fusobacterium|Fusobacterium nucleatum|Fusobacterium nucleatum subsp. polymorphum (genome 1)	0.0	OTU_97.39154.0
76859.0	strain	2|32066|203490|203491|203492|848|851|76859.0	Bacteria|Fusobacteria|Fusobacteriia|Fusobacteriales|Fusobacteriaceae|Fusobacterium|Fusobacterium nucleatum|Fusobacterium nucleatum subsp. animalis (genome 0)	0.0	OTU_97.15992.0
76859.1	strain	2|32066|203490|203491|203492|848|851|76859.1	Bacteria|Fusobacteria|Fusobacteriia|Fusobacteriales|Fusobacteriaceae|Fusobacterium|Fusobacterium nucleatum|Fusobacterium nucleatum subsp. animalis (genome 1)	0.0	OTU_97.43301.0
187452.0	strain	2|1239|91061|186826|33958|1253|187452|187452.0	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Pediococcus|Pediococcus claussenii|Unclassified Pediococcus claussenii strain	0.0	OTU_97.7126.1
187452.1	strain	2|1239|91061|186826|33958|1253|187452|187452.1	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Pediococcus|Pediococcus claussenii|Unclassified Pediococcus claussenii strain	0.0	OTU_97.8066.0
13373.0	strain	2|1224|28216|80840|119060|32008|13373|13373.0	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia|Burkholderia mallei|Unclassified Burkholderia mallei strain	0.0	OTU_97.4472.0
699035	strain	2|1239|186801|186802|186804|1870884|1496|699035	Bacteria|Firmicutes|Clostridia|Clostridiales|Peptostreptococcaceae|Clostridioides|Clostridioides difficile	0.3096	OTU_97.6437.0
571915.0	strain	2|201174|1760|85007|1653|1716|571915|571915.0	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium mustelae|Unclassified Corynebacterium mustelae strain	0.0	OTU_97.21069.0
762948	strain	2|201174|1760|85006|1268|32207|2047|762948	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Rothia|Rothia dentocariosa	0.0	OTU_97.1081.0
525381	strain	2|1239|91061|186826|1300|1301|1313|525381	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus pneumoniae	0.0	OTU_97.28595.1
662598	strain	2|1224|28216|206351|481|482|487|662598	Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Neisseria|Neisseria meningitidis	0.0	OTU_97.40695.0
1121353	strain	2|201174|1760|85007|1653|1716|1721|1121353	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium callunae	0.0	OTU_97.58.0
889932	strain	2|1239|91061|186826|33958|1578|1590|889932	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus plantarum	0.0	OTU_97.6773.0
889933	strain	2|1239|91061|1385|90964|1279|1280|889933	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus	0.9288	OTU_97.34830.0
1340495	strain	2|1239|91061|186826|33958|1578|1598|1340495	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus reuteri	0.0	OTU_97.39415.0
640081	strain	2|1224|28216|206389|75787|146937|146939|640081	Bacteria|Proteobacteria|Betaproteobacteria|Rhodocyclales|Rhodocyclaceae|Azospira|Azospira oryzae	0.0	OTU_97.3135.1
1121362	strain	2|201174|1760|85007|1653|1716|225326|1121362	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium halotolerans	0.0	OTU_97.12441.0
1487956.0	strain	2|201174|1760|85007|1653|1716|1487956|1487956.0	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium sp. ATCC 6931|Unclassified Corynebacterium sp. ATCC 6931 strain	0.0	OTU_97.10277.0
283734.0	strain	2|1239|91061|1385|90964|1279|283734|283734.0	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus pseudintermedius|Unclassified Staphylococcus pseudintermedius strain	0.0	OTU_97.27108.0
283734.1	strain	2|1239|91061|1385|90964|1279|283734|283734.1	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus pseudintermedius|Unclassified Staphylococcus pseudintermedius strain	0.0	OTU_97.18017.1
283734.2	strain	2|1239|91061|1385|90964|1279|283734|283734.2	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus pseudintermedius|Unclassified Staphylococcus pseudintermedius strain	0.0	OTU_97.14171.0
210007	strain	2|1239|91061|186826|1300|1301|1309|210007	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus mutans	0.0	OTU_97.21363.0
46170.0	strain	2|1239|91061|1385|90964|1279|1280|46170.0	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus|Staphylococcus aureus subsp. aureus (genome 0)	0.0	OTU_97.18075.0
46170.1	strain	2|1239|91061|1385|90964|1279|1280|46170.1	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus|Staphylococcus aureus subsp. aureus (genome 1)	0.0	OTU_97.27214.0
46170.2	strain	2|1239|91061|1385|90964|1279|1280|46170.2	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus|Staphylococcus aureus subsp. aureus (genome 2)	0.0	OTU_97.7004.0
46170.3	strain	2|1239|91061|1385|90964|1279|1280|46170.3	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus|Staphylococcus aureus subsp. aureus (genome 3)	0.0	OTU_97.15210.1
46170.4	strain	2|1239|91061|1385|90964|1279|1280|46170.4	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus|Staphylococcus aureus subsp. aureus (genome 4)	0.0	OTU_97.39762.0
46170.5	strain	2|1239|91061|1385|90964|1279|1280|46170.5	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus|Staphylococcus aureus subsp. aureus (genome 5)	0.0	OTU_97.34716.0
46170.6	strain	2|1239|91061|1385|90964|1279|1280|46170.6	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus|Staphylococcus aureus subsp. aureus (genome 6)	0.0	OTU_97.3717.0
46170.7	strain	2|1239|91061|1385|90964|1279|1280|46170.7	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus|Staphylococcus aureus subsp. aureus (genome 7)	0.0	OTU_97.31238.0
46170.8	strain	2|1239|91061|1385|90964|1279|1280|46170.8	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus|Staphylococcus aureus subsp. aureus (genome 8)	0.0	OTU_97.25856.0
46170.9	strain	2|1239|91061|1385|90964|1279|1280|46170.9	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus|Staphylococcus aureus subsp. aureus (genome 9)	0.0	OTU_97.36401.0
46170.10	strain	2|1239|91061|1385|90964|1279|1280|46170.10	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus|Staphylococcus aureus subsp. aureus (genome 10)	0.0	OTU_97.12032.0
46170.11	strain	2|1239|91061|1385|90964|1279|1280|46170.11	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus|Staphylococcus aureus subsp. aureus (genome 11)	0.0402476780186	OTU_97.34717.0
46170.12	strain	2|1239|91061|1385|90964|1279|1280|46170.12	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus|Staphylococcus aureus subsp. aureus (genome 12)	0.0	OTU_97.16878.0
46170.13	strain	2|1239|91061|1385|90964|1279|1280|46170.13	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus|Staphylococcus aureus subsp. aureus (genome 13)	0.0	OTU_97.16297.0
46170.14	strain	2|1239|91061|1385|90964|1279|1280|46170.14	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus|Staphylococcus aureus subsp. aureus (genome 14)	0.0	OTU_97.35010.0
46170.15	strain	2|1239|91061|1385|90964|1279|1280|46170.15	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus|Staphylococcus aureus subsp. aureus (genome 15)	0.0	OTU_97.23307.0
46170.16	strain	2|1239|91061|1385|90964|1279|1280|46170.16	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus|Staphylococcus aureus subsp. aureus (genome 16)	0.0	OTU_97.36310.0
46170.17	strain	2|1239|91061|1385|90964|1279|1280|46170.17	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus|Staphylococcus aureus subsp. aureus (genome 17)	0.0	OTU_97.34908.0
46170.18	strain	2|1239|91061|1385|90964|1279|1280|46170.18	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus|Staphylococcus aureus subsp. aureus (genome 18)	0.0061919504644	OTU_97.36530.0
46170.19	strain	2|1239|91061|1385|90964|1279|1280|46170.19	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus|Staphylococcus aureus subsp. aureus (genome 19)	0.0	OTU_97.34014.1
46170.20	strain	2|1239|91061|1385|90964|1279|1280|46170.20	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus|Staphylococcus aureus subsp. aureus (genome 20)	0.0	OTU_97.752.0
46170.21	strain	2|1239|91061|1385|90964|1279|1280|46170.21	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus|Staphylococcus aureus subsp. aureus (genome 21)	0.0	OTU_97.37742.1
46170.22	strain	2|1239|91061|1385|90964|1279|1280|46170.22	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus|Staphylococcus aureus subsp. aureus (genome 22)	0.0	OTU_97.15632.0
46170.23	strain	2|1239|91061|1385|90964|1279|1280|46170.23	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus|Staphylococcus aureus subsp. aureus (genome 23)	0.0	OTU_97.17704.0
46170.24	strain	2|1239|91061|1385|90964|1279|1280|46170.24	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus|Staphylococcus aureus subsp. aureus (genome 24)	0.0	OTU_97.35249.0
365659	strain	2|1239|91061|186826|1300|1301|28037|365659	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus mitis	0.0	OTU_97.40593.0
171101	strain	2|1239|91061|186826|1300|1301|1313|171101	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus pneumoniae	0.0	OTU_97.45235.0
205921	strain	2|1239|91061|186826|1300|1301|1311|205921	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus agalactiae	0.6192	OTU_97.33966.0
416870	strain	2|1239|91061|186826|1300|1357|1358|416870	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Lactococcus|Lactococcus lactis	0.0	OTU_97.33972.0
1160721.0	strain	2|1239|186801|186802|541000|1263|1160721|1160721.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Ruminococcus|Ruminococcus bicirculans|Unclassified Ruminococcus bicirculans strain	0.0	OTU_97.19900.0
60520.0	strain	2|1239|91061|186826|33958|1578|60520|60520.0	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus paraplantarum|Unclassified Lactobacillus paraplantarum strain	0.0	OTU_97.22310.0
40041	strain	2|1239|91061|186826|1300|1301|1336|40041	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus equi	0.0	OTU_97.30561.1
990317	strain	2|1239|91061|186826|1300|1301|315405|990317	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus gallolyticus	0.0	OTU_97.29771.0
1309806	strain	2|1239|91061|186826|1300|1301|1311|1309806	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus agalactiae	0.0	OTU_97.44856.1
1309807	strain	2|1239|91061|186826|1300|1301|1311|1309807	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus agalactiae	0.0	OTU_97.45307.0
1156431.0	strain	2|1239|91061|186826|1300|1301|1156431|1156431.0	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus sp. I-G2|Unclassified Streptococcus sp. I-G2 strain	0.0	OTU_97.15278.0
347253	strain	2|1239|91061|186826|1300|1301|1304|347253	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus salivarius	0.0	OTU_97.29433.0
544580.0	strain	2|201174|1760|2037|2049|1654|544580|544580.0	Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Actinomycetaceae|Actinomyces|Actinomyces oris|Unclassified Actinomyces oris strain	0.0	OTU_97.10732.0
134676.0	strain	2|201174|1760|85008|28056|1865|134676|134676.0	Bacteria|Actinobacteria|Actinobacteria|Micromonosporales|Micromonosporaceae|Actinoplanes|Actinoplanes sp. SE50/110|Unclassified Actinoplanes sp. SE50/110 strain	0.0	OTU_97.7823.0
318586	strain	2|1224|28211|204455|31989|265|266|318586	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Paracoccus|Paracoccus denitrificans	0.3096	OTU_97.19286.0
1123519	strain	2|1224|1236|72274|135621|286|316|1123519	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas stutzeri	0.0	OTU_97.36060.0
492670.0	strain	2|1239|91061|1385|186817|1386|492670|492670.0	Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus velezensis|Unclassified Bacillus velezensis strain	0.0	OTU_97.989.0
1072256.0	strain	2|201174|1760|85007|1653|1716|1072256|1072256.0	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium uterequi|Unclassified Corynebacterium uterequi strain	0.0	OTU_97.32155.0
572545	strain	2|1239|186801|186802|541000|1508657|1515|572545	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Ruminiclostridium|Ruminiclostridium thermocellum	0.0	OTU_97.36070.0
703339	strain	2|1239|91061|1385|90964|1279|1280|703339	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus	0.0	OTU_97.13934.0
588932.0	strain	2|1224|28211|204458|76892|41275|588932|588932.0	Bacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Brevundimonas|Brevundimonas naejangsanensis|Unclassified Brevundimonas naejangsanensis strain	0.0	OTU_97.43151.0
1242245	strain	2|1224|1236|72274|468|469|40214|1242245	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Acinetobacter|Acinetobacter johnsonii	0.0	OTU_97.165.0
1315974.0	strain	2|1224|28211|204457|41297|165695|1315974|1315974.0	Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Sphingobium|Sphingobium sp. TKS|Unclassified Sphingobium sp. TKS strain	0.0	OTU_97.558.0
1870984.0	strain	2|1239|1737404|1737405|1570339|165779|1870984|1870984.0	Bacteria|Firmicutes|Tissierellia|Tissierellales|Peptoniphilaceae|Anaerococcus|Anaerococcus mediterraneensis|Unclassified Anaerococcus mediterraneensis strain	0.0	OTU_97.2796.0
997877	strain	2|976|200643|171549|815|816|357276|997877	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides dorei	0.6192	OTU_97.39526.0
1199245.0	strain	2|1224|1236|91347|543|1199245|1199245.0	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|secondary endosymbiont of Ctenarytaina eucalypti|Unclassified secondary endosymbiont of Ctenarytaina eucalypti strain	0.0	OTU_97.7941.1
134287.0	strain	2|1224|1236|91347|543|134287|134287.0	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|secondary endosymbiont of Heteropsylla cubana|Unclassified secondary endosymbiont of Heteropsylla cubana strain	0.0	OTU_97.6722.0
195.0	strain	2|1224|29547|213849|72294|194|195|195.0	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter coli|Unclassified Campylobacter coli strain	0.0	OTU_97.1723.1
927704	strain	2|1239|909932|909929|1843491|970|971|927704	Bacteria|Firmicutes|Negativicutes|Selenomonadales|Selenomonadaceae|Selenomonas|Selenomonas ruminantium	0.0	OTU_97.19062.0
170187	strain	2|1239|91061|186826|1300|1301|1313|170187	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus pneumoniae	0.0	OTU_97.43417.0
1010840	strain	2|1239|91061|186826|1300|1301|1314|1010840	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus pyogenes	0.0	OTU_97.26135.0
649754	strain	2|201174|1760|85007|1653|1716|1697|649754	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium ammoniagenes	0.0	OTU_97.36408.0
158878	strain	2|1239|91061|1385|90964|1279|1280|158878	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus	0.0	OTU_97.32593.0
158879	strain	2|1239|91061|1385|90964|1279|1280|158879	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus	33.1269	OTU_97.44585.0
871585	strain	2|1224|1236|72274|468|469|48296|871585	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Acinetobacter|Acinetobacter pittii	0.0	OTU_97.13069.1
195099	strain	2|1224|29547|213849|72294|194|197|195099	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni	0.0	OTU_97.14936.0
33959.0	strain	2|1239|91061|186826|33958|1578|33959|33959.0	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus johnsonii|Unclassified Lactobacillus johnsonii strain	0.0	OTU_97.36762.0
48296.0	strain	2|1224|1236|72274|468|469|48296|48296.0	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Acinetobacter|Acinetobacter pittii|Unclassified Acinetobacter pittii strain	0.0	OTU_97.28645.0
1871021.0	strain	2|1239|186801|186802|186803|1506553|1871021|1871021.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnoclostridium|Lachnoclostridium phocaeense|Unclassified Lachnoclostridium phocaeense strain	0.0030959752322	OTU_97.9786.0
1231389	strain	2|1239|91061|186826|1300|1301|1311|1231389	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus agalactiae	0.0	OTU_97.32002.0
1408178	strain	2|1239|91061|186826|1300|1301|1308|1408178	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus thermophilus	0.0	OTU_97.36507.0
1451189	strain	2|201174|1760|85007|1653|1716|108486|1451189	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium falsenii	0.0	OTU_97.7928.0
1905847.0	strain	2|201174|1760|85006|85023|2034|1905847|1905847.0	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Microbacteriaceae|Curtobacterium|Curtobacterium sp. BH-2-1-1|Unclassified Curtobacterium sp. BH-2-1-1 strain	0.0	OTU_97.17478.0
1408186	strain	2|1239|91061|186826|33958|1578|33959|1408186	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus johnsonii	0.0	OTU_97.28991.0
644284	strain	2|201174|1760|2037|2049|28263|28264|644284	Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Actinomycetaceae|Arcanobacterium|Arcanobacterium haemolyticum	0.0	OTU_97.26091.0
390333	strain	2|1239|91061|186826|33958|1578|1584|390333	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus delbrueckii	0.0	OTU_97.2666.0
1920191.0	strain	2|1224|28216|80840|80864|80865|1920191|1920191.0	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Comamonadaceae|Delftia|Delftia sp. HK171|Unclassified Delftia sp. HK171 strain	0.0030959752322	OTU_97.4850.0
