@SampleID: 7
@Version: 0.9.1
@Ranks:superkingdom|phylum|class|order|family|genus|species|strain
@@TAXID	RANK	TAXPATH	TAXPATHSN	PERCENTAGE	_CAMI_GENOMEID

2	superkingdom	2	Bacteria	100.0
730.10	strain	2|1224|1236|135625|712|724|730|730.10	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Haemophilus|[Haemophilus] ducreyi|Unclassified [Haemophilus] ducreyi strain	0.0026455026455	OTU_97.45058.0
732.0	strain	2|1224|1236|135625|712|416916|732|732.0	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Aggregatibacter|Aggregatibacter aphrophilus|Unclassified Aggregatibacter aphrophilus strain	0.0	OTU_97.25225.0
187101.0	strain	2|32066|203490|203491|1129771|168808|187101|187101.0	Bacteria|Fusobacteria|Fusobacteriia|Fusobacteriales|Leptotrichiaceae|Sneathia|Sneathia amnii|Unclassified Sneathia amnii strain	0.0	OTU_97.2652.0
281310	strain	2|1224|1236|135625|712|724|727|281310	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Haemophilus|Haemophilus influenzae	3.1387	OTU_97.45053.0
738.0	strain	2|1224|1236|135625|712|724|738|738.0	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Haemophilus|[Haemophilus] parasuis|Unclassified [Haemophilus] parasuis strain	0.0	OTU_97.23363.0
738.1	strain	2|1224|1236|135625|712|724|738|738.1	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Haemophilus|[Haemophilus] parasuis|Unclassified [Haemophilus] parasuis strain	2.78615371794e-05	OTU_97.27262.0
738.2	strain	2|1224|1236|135625|712|724|738|738.2	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Haemophilus|[Haemophilus] parasuis|Unclassified [Haemophilus] parasuis strain	0.000609910233266	OTU_97.42865.1
1276647	strain	2|1239|91061|186826|1300|1301|1307|1276647	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus suis	0.0	OTU_97.934.1
754409.0	strain	2|976|117743|200644|49546|286104|754409|754409.0	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Winogradskyella|Winogradskyella sp. PG-2|Unclassified Winogradskyella sp. PG-2 strain	0.0	OTU_97.16611.0
160490	strain	2|1239|91061|186826|1300|1301|1314|160490	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus pyogenes	0.0	OTU_97.13996.0
747.0	strain	2|1224|1236|135625|712|745|747|747.0	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Pasteurella|Pasteurella multocida|Unclassified Pasteurella multocida strain	0.000881834215168	OTU_97.19991.0
747.1	strain	2|1224|1236|135625|712|745|747|747.1	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Pasteurella|Pasteurella multocida|Unclassified Pasteurella multocida strain	0.0	OTU_97.27922.1
747.2	strain	2|1224|1236|135625|712|745|747|747.2	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Pasteurella|Pasteurella multocida|Unclassified Pasteurella multocida strain	0.000881834215168	OTU_97.11468.0
747.3	strain	2|1224|1236|135625|712|745|747|747.3	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Pasteurella|Pasteurella multocida|Unclassified Pasteurella multocida strain	0.0	OTU_97.18522.0
862962	strain	2|976|200643|171549|815|816|817|862962	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides fragilis	0.0	OTU_97.40668.1
862964	strain	2|1224|1236|135625|712|724|727|862964	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Haemophilus|Haemophilus influenzae	0.0	OTU_97.33033.1
862965	strain	2|1224|1236|135625|712|724|729|862965	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Haemophilus|Haemophilus parainfluenzae	0.0882	OTU_97.16292.0
862966	strain	2|1239|91061|186826|1300|1301|1338|862966	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus intermedius	0.0	OTU_97.39134.1
862967	strain	2|1239|91061|186826|1300|1301|1338|862967	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus intermedius	0.7937	OTU_97.42502.0
299768	strain	2|1239|91061|186826|1300|1301|1308|299768	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus thermophilus	0.1764	OTU_97.18127.0
28116.0	strain	2|976|200643|171549|815|816|28116|28116.0	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides ovatus|Unclassified Bacteroides ovatus strain	0.0	OTU_97.3427.0
862970	strain	2|1239|91061|186826|1300|1301|1328|862970	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus anginosus	0.0882	OTU_97.39752.0
862971	strain	2|1239|91061|186826|1300|1301|1328|862971	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus anginosus	0.0614	OTU_97.44267.1
1721091.0	strain	2|976|117743|200644|49546|59732|1721091|1721091.0	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Chryseobacterium|Chryseobacterium sp. IHB B 17019|Unclassified Chryseobacterium sp. IHB B 17019 strain	0.0	OTU_97.4758.0
1417990	strain	2|1239|91061|186826|1300|1301|1311|1417990	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus agalactiae	0.0	OTU_97.23847.1
866775	strain	2|1239|91061|186826|186827|1375|1376|866775	Bacteria|Firmicutes|Bacilli|Lactobacillales|Aerococcaceae|Aerococcus|Aerococcus urinae	0.0	OTU_97.13480.1
1007064	strain	2|1239|91061|186826|1300|1301|1307|1007064	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus suis	0.0882	OTU_97.28595.0
293653	strain	2|1239|91061|186826|1300|1301|1314|293653	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus pyogenes	0.0	OTU_97.45324.1
471855	strain	2|201174|84998|1643822|1643826|84108|84110|471855	Bacteria|Actinobacteria|Coriobacteriia|Eggerthellales|Eggerthellaceae|Slackia|Slackia heliotrinireducens	0.0	OTU_97.3188.0
488221	strain	2|1239|91061|186826|1300|1301|1313|488221	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus pneumoniae	0.0174	OTU_97.42543.0
502558.0	strain	2|201174|84998|1643822|1643826|84111|502558|502558.0	Bacteria|Actinobacteria|Coriobacteriia|Eggerthellales|Eggerthellaceae|Eggerthella|Eggerthella sp. YY7918|Unclassified Eggerthella sp. YY7918 strain	0.0	OTU_97.19208.0
488223	strain	2|1239|91061|186826|1300|1301|1313|488223	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus pneumoniae	0.0	OTU_97.32296.0
1911586.0	strain	2|1239|91061|186826|186828|191769|1911586|1911586.0	Bacteria|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Marinilactibacillus|Marinilactibacillus sp. 15R|Unclassified Marinilactibacillus sp. 15R strain	0.00614142493016	OTU_97.30766.0
1307427	strain	2|32066|203490|203491|203492|848|851|1307427	Bacteria|Fusobacteria|Fusobacteriia|Fusobacteriales|Fusobacteriaceae|Fusobacterium|Fusobacterium nucleatum	0.0	OTU_97.13391.0
1307428	strain	2|32066|203490|203491|203492|848|851|1307428	Bacteria|Fusobacteria|Fusobacteriia|Fusobacteriales|Fusobacteriaceae|Fusobacterium|Fusobacterium nucleatum	0.0	OTU_97.44204.0
1307442	strain	2|32066|203490|203491|203492|848|1583098|1307442	Bacteria|Fusobacteria|Fusobacteriia|Fusobacteriales|Fusobacteriaceae|Fusobacterium|Fusobacterium hwasookii	0.0	OTU_97.26895.0
521006	strain	2|1224|28216|206351|481|482|485|521006	Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Neisseria|Neisseria gonorrhoeae	0.0	OTU_97.36118.0
1069533	strain	2|1239|91061|186826|1300|1301|102684|1069533	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus infantarius	0.0416	OTU_97.6712.0
817.0	strain	2|976|200643|171549|815|816|817|817.0	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides fragilis|Unclassified Bacteroides fragilis strain	0.0	OTU_97.40668.0
817.1	strain	2|976|200643|171549|815|816|817|817.1	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides fragilis|Unclassified Bacteroides fragilis strain	0.0	OTU_97.24072.0
817.2	strain	2|976|200643|171549|815|816|817|817.2	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides fragilis|Unclassified Bacteroides fragilis strain	0.0	OTU_97.21930.0
818.0	strain	2|976|200643|171549|815|816|818|818.0	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides thetaiotaomicron|Unclassified Bacteroides thetaiotaomicron strain	0.0	OTU_97.7227.1
1307443	strain	2|32066|203490|203491|203492|848|1583098|1307443	Bacteria|Fusobacteria|Fusobacteriia|Fusobacteriales|Fusobacteriaceae|Fusobacterium|Fusobacterium hwasookii	0.0	OTU_97.30399.0
1307444	strain	2|32066|203490|203491|203492|848|1583098|1307444	Bacteria|Fusobacteria|Fusobacteriia|Fusobacteriales|Fusobacteriaceae|Fusobacterium|Fusobacterium hwasookii	0.0	OTU_97.39529.0
824.0	strain	2|1224|29547|213849|72294|194|824|824.0	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter gracilis|Unclassified Campylobacter gracilis strain	0.0	OTU_97.31176.1
1150773.0	strain	2|1239|91061|186826|1300|1301|1314|1150773.0	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus pyogenes|Streptococcus pyogenes JRS4 (genome 0)	0.000268101302797	OTU_97.44267.0
1150773.1	strain	2|1239|91061|186826|1300|1301|1314|1150773.1	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus pyogenes|Streptococcus pyogenes JRS4 (genome 1)	0.0	OTU_97.18496.0
471876	strain	2|1239|91061|186826|1300|1301|1314|471876	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus pyogenes	0.0	OTU_97.28969.0
837.0	strain	2|976|200643|171549|171551|836|837|837.0	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Porphyromonadaceae|Porphyromonas|Porphyromonas gingivalis|Unclassified Porphyromonas gingivalis strain	0.0	OTU_97.20226.0
754507	strain	2|1224|1236|135625|712|416916|714|754507	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Aggregatibacter|Aggregatibacter actinomycetemcomitans	0.0	OTU_97.45303.0
1531429.0	strain	2|201174|84998|84999|84107|1531429|1531429.0	Bacteria|Actinobacteria|Coriobacteriia|Coriobacteriales|Coriobacteriaceae|Coriobacteriaceae bacterium 68-1-3|Unclassified Coriobacteriaceae bacterium 68-1-3 strain	0.0	OTU_97.463.0
1114965	strain	2|1239|91061|186826|1300|1301|1318|1114965	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus parasanguinis	0.0	OTU_97.45326.0
516950	strain	2|1239|91061|186826|1300|1301|1313|516950	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus pneumoniae	0.0	OTU_97.43256.0
869209	strain	2|203691|203692|136|137|157|167|869209	Bacteria|Spirochaetes|Spirochaetia|Spirochaetales|Spirochaetaceae|Treponema|Treponema succinifaciens	0.0	OTU_97.4084.0
525146	strain	2|1224|28221|213115|194924|872|876|525146	Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales|Desulfovibrionaceae|Desulfovibrio|Desulfovibrio desulfuricans	0.0	OTU_97.38475.0
508767	strain	2|1239|186801|186802|31979|1485|1491|508767	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium botulinum	0.0	OTU_97.6333.0
869216	strain	2|1239|91061|186826|1300|1301|1313|869216	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus pneumoniae	0.0002	OTU_97.22123.0
767463	strain	2|1239|91061|186826|1300|1301|1308|767463	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus thermophilus	0.0732	OTU_97.837.0
699246	strain	2|1239|186801|186802|541000|1637257|884684|699246	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Mageeibacillus|Mageeibacillus indolicus	0.0	OTU_97.29331.0
537457	strain	2|1224|1236|135625|712|713|715|537457	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Actinobacillus|Actinobacillus pleuropneumoniae	0.0	OTU_97.18445.0
882	strain	2|1224|28221|213115|194924|872|881|882	Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales|Desulfovibrionaceae|Desulfovibrio|Desulfovibrio vulgaris	0.0	OTU_97.27397.0
883	strain	2|1224|28221|213115|194924|872|881|883	Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales|Desulfovibrionaceae|Desulfovibrio|Desulfovibrio vulgaris	0.0	OTU_97.6179.0
1235829	strain	2|1239|91061|186826|1300|1301|1314|1235829	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus pyogenes	0.0	OTU_97.38696.0
746361	strain	2|1239|91061|186826|1300|1357|1358|746361	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Lactococcus|Lactococcus lactis	0.0052	OTU_97.37776.1
1598.0	strain	2|1239|91061|186826|33958|1578|1598|1598.0	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus reuteri|Unclassified Lactobacillus reuteri strain	0.0	OTU_97.44061.0
320388	strain	2|1224|28216|80840|119060|32008|13373|320388	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia|Burkholderia mallei	0.0	OTU_97.33307.0
901.0	strain	2|1224|28221|213115|194924|872|901|901.0	Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales|Desulfovibrionaceae|Desulfovibrio|Desulfovibrio piger|Unclassified Desulfovibrio piger strain	0.0	OTU_97.3048.0
1850246.0	strain	2|976|117743|200644|49546|358023|1850246|1850246.0	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Lutibacter|Lutibacter sp. LPB0138|Unclassified Lutibacter sp. LPB0138 strain	0.0	OTU_97.10795.0
138119	strain	2|1239|186801|186802|186807|36853|49338|138119	Bacteria|Firmicutes|Clostridia|Clostridiales|Peptococcaceae|Desulfitobacterium|Desulfitobacterium hafniense	0.0	OTU_97.10948.0
1201032	strain	2|1224|29547|213849|72294|194|197|1201032	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni	0.0	OTU_97.1836.1
521097	strain	2|976|117743|200644|49546|1016|1018|521097	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Capnocytophaga|Capnocytophaga ochracea	0.0	OTU_97.6543.0
226186	strain	2|976|200643|171549|815|816|818|226186	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides thetaiotaomicron	0.0	OTU_97.40665.0
1850252.0	strain	2|976|117743|200644|49546|104267|1850252|1850252.0	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Tenacibaculum|Tenacibaculum sp. LPB0136|Unclassified Tenacibaculum sp. LPB0136 strain	0.0	OTU_97.23341.0
567106	strain	2|1224|29547|213849|72294|194|197|567106	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni	0.0	OTU_97.35088.0
295405	strain	2|976|200643|171549|815|816|817|295405	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides fragilis	0.0	OTU_97.30580.0
66712	strain	2|201174|1760|85009|31957|1743|1744|66712	Bacteria|Actinobacteria|Actinobacteria|Propionibacteriales|Propionibacteriaceae|Propionibacterium|Propionibacterium freudenreichii	0.0	OTU_97.1414.0
869269	strain	2|1239|91061|186826|1300|1301|1313|869269	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus pneumoniae	0.0882	OTU_97.20752.0
758678	strain	2|1239|186801|186802|31979|1485|1491|758678	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium botulinum	0.0	OTU_97.43183.0
406425	strain	2|1224|28216|80840|119060|32008|95486|406425	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia|Burkholderia cenocepacia	0.0	OTU_97.39007.1
1287066	strain	2|1239|91061|186826|81852|1350|1351|1287066	Bacteria|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus faecalis	0.0	OTU_97.455.0
357276.0	strain	2|976|200643|171549|815|816|357276|357276.0	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides dorei|Unclassified Bacteroides dorei strain	0.0	OTU_97.30580.1
357276.1	strain	2|976|200643|171549|815|816|357276|357276.1	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides dorei|Unclassified Bacteroides dorei strain	0.0	OTU_97.16829.0
357276.2	strain	2|976|200643|171549|815|816|357276|357276.2	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides dorei|Unclassified Bacteroides dorei strain	0.0	OTU_97.6178.1
1229726	strain	2|976|117743|200644|49546|292691|1486245|1229726	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Gramella|Gramella flava	0.0	OTU_97.8698.0
545695	strain	2|203691|203692|136|137|157|150829|545695	Bacteria|Spirochaetes|Spirochaetia|Spirochaetales|Spirochaetaceae|Treponema|Treponema azotonutricium	0.0	OTU_97.5441.1
1424294.0	strain	2|1239|186801|186802|31979|390805|1424294|1424294.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Geosporobacter|Geosporobacter ferrireducens|Unclassified Geosporobacter ferrireducens strain	0.0	OTU_97.19720.0
1334187	strain	2|1224|1236|135625|712|724|727|1334187	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Haemophilus|Haemophilus influenzae	0.0539	OTU_97.5114.1
386891.0	strain	2|1224|1236|72274|468|475|386891|386891.0	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Moraxella|Moraxella bovoculi|Unclassified Moraxella bovoculi strain	0.0	OTU_97.360.0
386891.1	strain	2|1224|1236|72274|468|475|386891|386891.1	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Moraxella|Moraxella bovoculi|Unclassified Moraxella bovoculi strain	0.0	OTU_97.360.1
1266845	strain	2|1239|91061|186826|186828|2747|147709|1266845	Bacteria|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Carnobacterium|Carnobacterium inhibens	0.3527	OTU_97.1704.0
869303	strain	2|1239|91061|186826|1300|1301|1313|869303	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus pneumoniae	0.0	OTU_97.45261.0
869304	strain	2|1239|91061|186826|1300|1301|1313|869304	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus pneumoniae	0.0	OTU_97.44487.0
869306	strain	2|1239|91061|186826|1300|1301|1313|869306	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus pneumoniae	0.061	OTU_97.34522.0
242619	strain	2|976|200643|171549|171551|836|837|242619	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Porphyromonadaceae|Porphyromonas|Porphyromonas gingivalis	0.0	OTU_97.38344.1
869309	strain	2|1239|91061|186826|1300|1301|1313|869309	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus pneumoniae	0.0	OTU_97.35376.0
637887	strain	2|1239|186801|186802|541000|1508657|1515|637887	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Ruminiclostridium|Ruminiclostridium thermocellum	0.0	OTU_97.16827.0
869312	strain	2|1239|91061|186826|1300|1301|1313|869312	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus pneumoniae	0.0882	OTU_97.643.0
293826	strain	2|1239|186801|186802|31979|114627|208226|293826	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Alkaliphilus|Alkaliphilus metalliredigens	0.0	OTU_97.16928.0
431947	strain	2|976|200643|171549|171551|836|837|431947	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Porphyromonadaceae|Porphyromonas|Porphyromonas gingivalis	0.0	OTU_97.43673.0
504.0	strain	2|1224|28216|206351|481|32257|504|504.0	Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Kingella|Kingella kingae|Unclassified Kingella kingae strain	0.0	OTU_97.23668.0
979.0	strain	2|976|117743|200644|49546|104264|979|979.0	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Cellulophaga|Cellulophaga lytica|Unclassified Cellulophaga lytica strain	0.0	OTU_97.43528.0
637909	strain	2|1239|91061|186826|1300|1301|315405|637909	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus gallolyticus	0.0882	OTU_97.34227.0
1852377.0	strain	2|201174|1760|2037|2049|1654|1852377|1852377.0	Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Actinomycetaceae|Actinomyces|Actinomyces pacaensis|Unclassified Actinomyces pacaensis strain	0.0	OTU_97.10732.0
